geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-51.364517 -30.114988),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,512,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.364517,-30.114988,,"['3962.', '4342.', '4574.', '4747.', '4788.', '4890.', '4996.', '5297.', '4953.', '5124.', '5530.', '4814.', '4696.', '4522.', '4696.', '4730.', '3948.', '4697.', '3707.', '3968.', '3811.', '4325.', '4363.', '4771.93701171875', ' 8.442130088806152', ' 8.4765625', ' 82880.6640625', ' 15878.9921875', ' 101255.5', ' 17024.84375', ' 1373.666748046875', ' 3907.666748046875', ' 272.0', ' 3986.666748046875', ' 1', ' 5202.33349609375', ' 145', ' 3828.666748046875', ' 305', ' 4117.33349609375', ' 273']","['4771.93701171875', ' 8.442130088806152', ' 8.4765625', ' 82880.6640625', ' 15878.9921875', ' 101255.5', ' 17024.84375', ' 1373.666748046875', ' 3907.666748046875', ' 272.0', ' 3986.666748046875', ' 1', ' 5202.33349609375', ' 145', ' 3828.666748046875', ' 305', ' 4117.33349609375', ' 273']"
POINT (-51.327095 -30.090633),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,513,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.327095,-30.090633,,"['2929.', '2993.', '3218.', '3359.', '3692.', '3716.', '4050.', '3994.', '4314.', '4121.', '4063.', '4241.', '4260.', '3533.', '3562.', '3815.', '3766.', '3238.', '3104.', '2895.', '3055.', -9999, '2936.', '3852.097900390625', ' 6.93055534362793', ' 9.901785850524902', ' 63901.33203125', ' 14564.49609375', -9999, -9999, ' 1285.833251953125', ' 2960.08349609375', ' 256.0', ' 3190.0', ' 33', ' 4188.0', ' 177', ' 2902.166748046875', ' 1', ' 3079.0', ' 289']","['3852.097900390625', ' 6.93055534362793', ' 9.901785850524902', ' 63901.33203125', ' 14564.49609375', ' nan', ' nan', ' 1285.833251953125', ' 2960.08349609375', ' 256.0', ' 3190.0', ' 33', ' 4188.0', ' 177', ' 2902.166748046875', ' 1', ' 3079.0', ' 289']"
POINT (-51.335678 -30.091078),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,514,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.335678,-30.091078,,"['2079.', '2138.', '2228.', '2397.', '2660.', '2778.', '2708.', '2647.', '3154.', '2629.', '2718.', '3564.', '3304.', '2278.', '2179.', '1801.', '2175.', '1657.', '2386.', '2292.', '2380.', -9999, '2115.', '2889.5625', ' 6.543749809265137', ' 23.111108779907227', ' 37236.33203125', ' 10949.0', -9999, -9999, ' 1317.6666259765625', ' 1975.75', ' 208.0', ' 2148.333251953125', ' 17', ' 3195.333251953125', ' 177', ' 1877.6666259765625', ' 257', ' 2086.0', ' 225']","['2889.5625', ' 6.543749809265137', ' 23.111108779907227', ' 37236.33203125', ' 10949.0', ' nan', ' nan', ' 1317.6666259765625', ' 1975.75', ' 208.0', ' 2148.333251953125', ' 17', ' 3195.333251953125', ' 177', ' 1877.6666259765625', ' 257', ' 2086.0', ' 225']"
POINT (-51.238346 -30.098504),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,515,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.238346,-30.098504,,"['1860.', '1884.', '2231.', '2342.', '1987.', '2958.', '2516.', '1972.', '2227.', '2181.', '2626.', '2361.', '2130.', '1946.', '1723.', '1884.', '1749.', '2589.', '1741.', '2048.', '1942.', '2029.', '2050.', '2227.761962890625', ' 7.739583969116211', ' 4.328125', ' 29278.666015625', ' 6069.33203125', ' 46998.58984375', ' 7721.2578125', ' 701.6666259765625', ' 1795.75', ' 192.0', ' 1991.6666259765625', ' 17', ' 2487.0', ' 81', ' 1785.3333740234375', ' 241', ' 1933.0', ' 209']","['2227.761962890625', ' 7.739583969116211', ' 4.328125', ' 29278.666015625', ' 6069.33203125', ' 46998.58984375', ' 7721.2578125', ' 701.6666259765625', ' 1795.75', ' 192.0', ' 1991.6666259765625', ' 17', ' 2487.0', ' 81', ' 1785.3333740234375', ' 241', ' 1933.0', ' 209']"
POINT (-51.222897 -30.105187),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,516,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.222897,-30.105187,,"['2011.', '1943.', '1845.', '2051.', '1812.', '1766.', '1915.', '1310.', '1948.', '1990.', '1432.', '1672.', '1920.', '1976.', '1732.', '1859.', '1641.', '2224.', '2133.', '2155.', '2268.', '2081.', '2120.', '2037.188720703125', ' 2.4772720336914062', ' 2.1458332538604736', ' 27872.498046875', ' 3749.333984375', ' 41757.83203125', ' 5157.1640625', ' 521.6666259765625', ' 1873.0', ' 224.0', ' 1749.3333740234375', ' 129', ' 2185.333251953125', ' 305', ' 1663.6666259765625', ' 97', ' 2082.333251953125', ' 353']","['2037.188720703125', ' 2.4772720336914062', ' 2.1458332538604736', ' 27872.498046875', ' 3749.333984375', ' 41757.83203125', ' 5157.1640625', ' 521.6666259765625', ' 1873.0', ' 224.0', ' 1749.3333740234375', ' 129', ' 2185.333251953125', ' 305', ' 1663.6666259765625', ' 97', ' 2082.333251953125', ' 353']"
POINT (-51.200752 -30.130875),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,517,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.200752,-30.130875,,"['4486.', '4617.', '4809.', '4636.', '4895.', '4434.', '4733.', '4763.', '4863.', '5017.', '4760.', '5063.', '5034.', '4096.', '4336.', '4431.', '4264.', '4020.', '4182.', '4350.', '4410.', '4483.', '4712.', '4597.6181640625', ' 2.7073862552642822', ' 13.84722900390625', ' 68281.921875', ' 8029.5859375', ' 100809.578125', ' 9392.2265625', ' 797.0', ' 4315.58349609375', ' 224.0', ' 4475.83349609375', ' 1', ' 4952.33349609375', ' 177', ' 4155.33349609375', ' 273', ' 4287.66650390625', ' 225']","['4597.6181640625', ' 2.7073862552642822', ' 13.84722900390625', ' 68281.921875', ' 8029.5859375', ' 100809.578125', ' 9392.2265625', ' 797.0', ' 4315.58349609375', ' 224.0', ' 4475.83349609375', ' 1', ' 4952.33349609375', ' 177', ' 4155.33349609375', ' 273', ' 4287.66650390625', ' 225']"
POINT (-51.217747 -30.142307),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,518,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.217747,-30.142307,,"['649.', '558.', '635.', '726.', '891.', '1175.', '1519.', '1239.', '1200.', '1296.', '1359.', '1269.', '778.', '1439.', '1228.', '1349.', '1356.', '1738.', '1260.', '916.', '848.', -9999, '1007.', '1361.388916015625', ' 3.5112178325653076', ' 5.510417938232422', ' 19677.0', ' 9853.0', -9999, -9999, ' 867.0', ' 811.0', ' 240.0', ' 750.6666870117188', ' 49', ' 1481.0', ' 257', ' 614.0', ' 17', ' 1304.6666259765625', ' 289']","['1361.388916015625', ' 3.5112178325653076', ' 5.510417938232422', ' 19677.0', ' 9853.0', ' nan', ' nan', ' 867.0', ' 811.0', ' 240.0', ' 750.6666870117188', ' 49', ' 1481.0', ' 257', ' 614.0', ' 17', ' 1304.6666259765625', ' 289']"
POINT (-51.219292 -30.133102),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,519,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.219292,-30.133102,,"['1108.', '1064.', '1104.', '1287.', '1348.', '1506.', '1264.', '1465.', '1201.', '1222.', '1498.', '1970.', '1595.', '1543.', '1285.', '1506.', '1369.', '1718.', '1571.', '1662.', '1781.', '1582.', '1828.', '1678.794921875', ' 1.669407844543457', -9999, ' 0.0', ' 0.0', ' 32061.583984375', ' 8037.583984375', ' 661.8333740234375', ' 1422.916748046875', ' 304.0', ' 1246.3333740234375', ' 49', ' 1753.8333740234375', ' 353', ' 1092.0', ' 17', -9999, ' 0']","['1678.794921875', ' 1.669407844543457', ' nan', ' 0.0', ' 0.0', ' 32061.583984375', ' 8037.583984375', ' 661.8333740234375', ' 1422.916748046875', ' 304.0', ' 1246.3333740234375', ' 49', ' 1753.8333740234375', ' 353', ' 1092.0', ' 17', ' nan', ' 0']"
POINT (-51.237831 -30.107118),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,520,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.237831,-30.107118,,"['4028.', '3998.', '4306.', '4042.', '4107.', '4429.', '4304.', '3995.', '4215.', '4309.', '3963.', '4431.', '3373.', '3242.', '3417.', '3595.', '3430.', '4142.', '4579.', '4307.', '4212.', -9999, '4467.', '4238.626953125', ' 13.833332061767578', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 1022.0', ' 3855.0', ' 112.0', ' 3480.666748046875', ' 241', ' 4366.0', ' 305', ' 3344.0', ' 209', -9999, ' 0']","['4238.626953125', ' 13.833332061767578', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 1022.0', ' 3855.0', ' 112.0', ' 3480.666748046875', ' 241', ' 4366.0', ' 305', ' 3344.0', ' 209', ' nan', ' 0']"
POINT (-51.242981 -30.102811),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,521,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.242981,-30.102811,,"['3666.', '3918.', '4123.', '4645.', '4336.', '4472.', '4525.', '4710.', '5060.', '4728.', '4763.', '4796.', '4762.', '4948.', '4610.', '4514.', '4547.', '4363.', '3742.', '5194.', '4532.', '2866.', '4032.', '4540.8564453125', ' 7.406251907348633', ' 5.418403625488281', ' 94458.6640625', ' 19698.6640625', ' 98075.578125', ' 19755.578125', ' 1290.33349609375', ' 3616.91650390625', ' 320.0', ' 3902.333251953125', ' 17', ' 4850.33349609375', ' 145', ' 3560.0', ' 353', ' 3810.0', ' 337']","['4540.8564453125', ' 7.406251907348633', ' 5.418403625488281', ' 94458.6640625', ' 19698.6640625', ' 98075.578125', ' 19755.578125', ' 1290.33349609375', ' 3616.91650390625', ' 320.0', ' 3902.333251953125', ' 17', ' 4850.33349609375', ' 145', ' 3560.0', ' 353', ' 3810.0', ' 337']"
POINT (-51.231136 -30.105336),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,522,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.231136,-30.105336,,"['2100.', '1977.', '1968.', '2233.', '2046.', '2174.', '2001.', '1975.', '2443.', '2298.', '2194.', '2587.', '2483.', '2341.', '2290.', '2458.', '2665.', '2497.', '3144.', '2835.', '2958.', -9999, '3050.', '2809.1904296875', ' 4.206439018249512', -9999, ' 0.0', ' 0.0', -9999, -9999, ' 964.0', ' 2497.0', ' 224.0', ' 2238.666748046875', ' 129', ' 2979.0', ' 305', ' 2015.0', ' 17', -9999, ' 0']","['2809.1904296875', ' 4.206439018249512', ' nan', ' 0.0', ' 0.0', ' nan', ' nan', ' 964.0', ' 2497.0', ' 224.0', ' 2238.666748046875', ' 129', ' 2979.0', ' 305', ' 2015.0', ' 17', ' nan', ' 0']"
POINT (-51.248817 -30.105336),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,523,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.248817,-30.105336,,"['3016.', '2826.', '3203.', '2852.', '3269.', '3321.', '3636.', '3507.', '3883.', '3418.', '2966.', '2523.', '3028.', '2947.', '2327.', '2914.', '2856.', '2481.', '2401.', '2604.', '3078.', '2657.', '2970.', '3337.428466796875', ' 6.730654239654541', ' 8.446428298950195', ' 45425.75', ' 9243.41796875', ' 65749.25', ' 10851.92578125', ' 1180.0', ' 2708.41650390625', ' 224.0', ' 2921.5', ' 1', ' 3675.333251953125', ' 113', ' 2495.333251953125', ' 289', ' 2729.333251953125', ' 225']","['3337.428466796875', ' 6.730654239654541', ' 8.446428298950195', ' 45425.75', ' 9243.41796875', ' 65749.25', ' 10851.92578125', ' 1180.0', ' 2708.41650390625', ' 224.0', ' 2921.5', ' 1', ' 3675.333251953125', ' 113', ' 2495.333251953125', ' 289', ' 2729.333251953125', ' 225']"
POINT (-51.247787 -30.094494),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,524,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.247787,-30.094494,,"['2631.', '2893.', '2697.', '3172.', '3612.', '4190.', '3853.', '3754.', '3941.', '3810.', '3822.', '3998.', '3480.', '3849.', '3752.', '3642.', '3541.', -9999, '4059.', '3135.', '3482.', '3737.', '3536.', '3693.267578125', ' 15.807289123535156', ' 2.130950927734375', ' 44211.0', ' 11723.001953125', -9999, -9999, ' 1225.0', ' 3079.333251953125', ' 176.0', ' 2920.666748046875', ' 33', ' 3932.333251953125', ' 97', ' 2707.333251953125', ' 1', ' 3693.666748046875', ' 209']","['3693.267578125', ' 15.807289123535156', ' 2.130950927734375', ' 44211.0', ' 11723.001953125', ' nan', ' nan', ' 1225.0', ' 3079.333251953125', ' 176.0', ' 2920.666748046875', ' 33', ' 3932.333251953125', ' 97', ' 2707.333251953125', ' 1', ' 3693.666748046875', ' 209']"
POINT (-51.252766 -30.099692),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,525,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.252766,-30.099692,,"['6816.', '6904.', '6613.', '7266.', '7078.', '7677.', '7425.', '6965.', '7246.', '6987.', '6869.', '6444.', '5958.', '6208.', '6099.', '6521.', '6538.', '5565.', '5407.', '6021.', '6514.', '6804.', '6236.', '6829.6005859375', ' 9.619796752929688', ' 8.107640266418457', ' 114281.0', ' 17987.328125', ' 145519.421875', ' 20904.0703125', ' 1729.0', ' 6221.0', ' 256.0', ' 6777.66650390625', ' 17', ' 7393.33349609375', ' 81', ' 5664.33349609375', ' 289', ' 5836.66650390625', ' 273']","['6829.6005859375', ' 9.619796752929688', ' 8.107640266418457', ' 114281.0', ' 17987.328125', ' 145519.421875', ' 20904.0703125', ' 1729.0', ' 6221.0', ' 256.0', ' 6777.66650390625', ' 17', ' 7393.33349609375', ' 81', ' 5664.33349609375', ' 289', ' 5836.66650390625', ' 273']"
POINT (-51.255684 -30.105633),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,526,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.255684,-30.105633,,"['3120.', '3520.', '3053.', '3431.', '3209.', '4015.', '4067.', '4137.', '4217.', '4110.', '4546.', '4506.', '3628.', '4575.', '3820.', '3884.', '3806.', -9999, '3095.', '3238.', '3523.', '3485.', '3152.', '4091.47216796875', ' 8.704861640930176', ' 5.685606479644775', -9999, -9999, -9999, -9999, ' 1186.166748046875', ' 3216.08349609375', ' 272.0', ' 3551.666748046875', ' 65', ' 4387.33349609375', ' 161', ' 3201.166748046875', ' 353', ' 3386.666748046875', ' 337']","['4091.47216796875', ' 8.704861640930176', ' 5.685606479644775', ' nan', ' nan', ' nan', ' nan', ' 1186.166748046875', ' 3216.08349609375', ' 272.0', ' 3551.666748046875', ' 65', ' 4387.33349609375', ' 161', ' 3201.166748046875', ' 353', ' 3386.666748046875', ' 337']"
POINT (-51.252079 -30.112612),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,527,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.252079,-30.112612,,"['4759.', '4624.', '5312.', '4937.', '5153.', '5402.', '4919.', '4847.', '5084.', '4786.', '3996.', '3775.', '4218.', '4156.', '4476.', '3997.', '4514.', '3583.', '4713.', '4858.', '5137.', '5130.', '4908.', '4835.84912109375', ' 8.471351623535156', ' 10.190974235534668', ' 51342.25', ' 9380.75', ' 102370.828125', ' 14451.484375', ' 1167.666748046875', ' 4309.08349609375', ' 160.0', ' 4621.83349609375', ' 1', ' 5164.0', ' 65', ' 3996.333251953125', ' 177', ' 4185.66650390625', ' 161']","['4835.84912109375', ' 8.471351623535156', ' 10.190974235534668', ' 51342.25', ' 9380.75', ' 102370.828125', ' 14451.484375', ' 1167.666748046875', ' 4309.08349609375', ' 160.0', ' 4621.83349609375', ' 1', ' 5164.0', ' 65', ' 3996.333251953125', ' 177', ' 4185.66650390625', ' 161']"
POINT (-51.244011 -30.112018),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,528,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.244011,-30.112018,,"['4108.', '3950.', '4108.', '4512.', '4431.', '5006.', '4904.', '4932.', '5472.', '5619.', '5496.', '6351.', '4845.', '5773.', '4809.', '4518.', '4914.', '5394.', '4334.', '4611.', '5108.', '5059.', '4324.', '5168.861328125', ' 13.13987922668457', ' 7.206596374511719', ' 97927.5', ' 18848.4921875', ' 108200.5', ' 18983.15625', ' 1766.666748046875', ' 4246.83349609375', ' 304.0', ' 4350.33349609375', ' 49', ' 5822.0', ' 161', ' 4055.333251953125', ' 1', ' 4438.33349609375', ' 353']","['5168.861328125', ' 13.13987922668457', ' 7.206596374511719', ' 97927.5', ' 18848.4921875', ' 108200.5', ' 18983.15625', ' 1766.666748046875', ' 4246.83349609375', ' 304.0', ' 4350.33349609375', ' 49', ' 5822.0', ' 161', ' 4055.333251953125', ' 1', ' 4438.33349609375', ' 353']"
POINT (-51.23148 -30.111573),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,529,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.23148,-30.111573,,"['2855.', '2906.', '3138.', '3297.', '3209.', '3484.', '3184.', '3113.', '3571.', '3419.', '3253.', '4035.', '3058.', '3522.', '3141.', '3385.', '3132.', '3283.', '3145.', '3055.', '3137.', -9999, '2960.', '3295.466796875', ' 4.18518590927124', ' 3.1875', ' 59228.0', ' 8381.00390625', -9999, -9999, ' 744.166748046875', ' 2968.583251953125', ' 272.0', ' 2966.333251953125', ' 17', ' 3569.0', ' 161', ' 2824.833251953125', ' 1', ' 3161.0', ' 289']","['3295.466796875', ' 4.18518590927124', ' 3.1875', ' 59228.0', ' 8381.00390625', ' nan', ' nan', ' 744.166748046875', ' 2968.583251953125', ' 272.0', ' 2966.333251953125', ' 17', ' 3569.0', ' 161', ' 2824.833251953125', ' 1', ' 3161.0', ' 289']"
POINT (-51.225471 -30.114394),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,530,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.225471,-30.114394,,"['3030.', '3379.', '3369.', '3515.', '4138.', '4088.', '4305.', '4541.', '4429.', '3988.', '4045.', '5138.', '3669.', '4016.', '3495.', '4257.', '3748.', '4280.', '2820.', '3241.', '3584.', -9999, '3470.', '4097.4033203125', ' 12.550000190734863', ' 5.556818008422852', ' 67984.671875', ' 15457.5078125', -9999, -9999, ' 1335.166748046875', ' 3152.41650390625', ' 256.0', ' 3421.0', ' 33', ' 4425.0', ' 113', ' 3089.833251953125', ' 1', ' 3447.0', ' 289']","['4097.4033203125', ' 12.550000190734863', ' 5.556818008422852', ' 67984.671875', ' 15457.5078125', ' nan', ' nan', ' 1335.166748046875', ' 3152.41650390625', ' 256.0', ' 3421.0', ' 33', ' 4425.0', ' 113', ' 3089.833251953125', ' 1', ' 3447.0', ' 289']"
POINT (-51.213112 -30.121373),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,531,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.213112,-30.121373,,"['3638.', '3353.', '3644.', '3331.', '3304.', '3873.', '3635.', '3618.', '3837.', '3662.', '4187.', '4000.', '3483.', '4006.', '3291.', '4035.', '3844.', '4419.', '3602.', '3908.', '3968.', '3585.', '3389.', '3756.80029296875', ' 3.1076393127441406', ' 5.650002956390381', ' 68200.671875', ' 7759.6796875', ' 82064.5859375', ' 8192.25', ' 741.500244140625', ' 3392.083251953125', ' 272.0', ' 3502.666748046875', ' 65', ' 4099.33349609375', ' 257', ' 3357.833251953125', ' 353', ' 3647.333251953125', ' 337']","['3756.80029296875', ' 3.1076393127441406', ' 5.650002956390381', ' 68200.671875', ' 7759.6796875', ' 82064.5859375', ' 8192.25', ' 741.500244140625', ' 3392.083251953125', ' 272.0', ' 3502.666748046875', ' 65', ' 4099.33349609375', ' 257', ' 3357.833251953125', ' 353', ' 3647.333251953125', ' 337']"
POINT (-51.21809 -30.128797),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,532,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.21809,-30.128797,,"['8664.', '8722.', '8981.', '9027.', '8896.', '8867.', '9023.', '8926.', '8989.', '8960.', '8681.', '8848.', '8707.', '8571.', '8598.', '8594.', '8647.', -9999, '8513.', '8610.', '8786.', '8527.', '8326.', '8790.751953125', ' 3.1145803928375244', ' 1.9330357313156128', -9999, -9999, -9999, -9999, ' 663.0', ' 8473.416015625', ' 336.0', ' 8630.5', ' 1', ' 8979.3330078125', ' 113', ' 8316.3330078125', ' 353', ' 8546.3330078125', ' 337']","['8790.751953125', ' 3.1145803928375244', ' 1.9330357313156128', ' nan', ' nan', ' nan', ' nan', ' 663.0', ' 8473.416015625', ' 336.0', ' 8630.5', ' 1', ' 8979.3330078125', ' 113', ' 8316.3330078125', ' 353', ' 8546.3330078125', ' 337']"
POINT (-51.236629 -30.127164),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,533,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.236629,-30.127164,,"['4161.', '4021.', '4343.', '4251.', '4672.', '4237.', '4787.', '4413.', '4852.', '4810.', '4657.', '4529.', '4551.', '4224.', '4331.', '3657.', '4220.', '4052.', '4072.', '4156.', '4586.', '4270.', '4629.', '4393.4677734375', ' 4.671875', ' 8.779165267944336', ' 62500.0', ' 6831.3359375', ' 96157.5859375', ' 8678.2421875', ' 796.666748046875', ' 4030.16650390625', ' 208.0', ' 4175.0', ' 17', ' 4773.0', ' 145', ' 3976.333251953125', ' 257', ' 4070.666748046875', ' 225']","['4393.4677734375', ' 4.671875', ' 8.779165267944336', ' 62500.0', ' 6831.3359375', ' 96157.5859375', ' 8678.2421875', ' 796.666748046875', ' 4030.16650390625', ' 208.0', ' 4175.0', ' 17', ' 4773.0', ' 145', ' 3976.333251953125', ' 257', ' 4070.666748046875', ' 225']"
POINT (-51.228733 -30.132657),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,534,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.228733,-30.132657,,"['1743.', '2138.', '1632.', '1568.', '1493.', '1936.', '1420.', '1196.', '770.', '865.', '865.', '1403.', '969.', '1061.', '755.', '1131.', '1148.', '1197.', '1777.', '1551.', '1968.', '2465.', '2173.', '2201.54150390625', ' 11.93576431274414', -9999, ' 0.0', ' 0.0', ' 31177.8359375', ' 12844.501953125', ' 1471.166748046875', ' 1568.9166259765625', ' 96.0', ' 1158.6666259765625', ' 257', ' 2304.5', ' 353', ' 833.3333129882812', ' 145', -9999, ' 0']","['2201.54150390625', ' 11.93576431274414', ' nan', ' 0.0', ' 0.0', ' 31177.8359375', ' 12844.501953125', ' 1471.166748046875', ' 1568.9166259765625', ' 96.0', ' 1158.6666259765625', ' 257', ' 2304.5', ' 353', ' 833.3333129882812', ' 145', ' nan', ' 0']"
POINT (-51.221008 -30.138298),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,535,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.221008,-30.138298,,"['2138.', '2492.', '2383.', '2546.', '2260.', '3083.', '2323.', '2242.', '2217.', '2147.', '2301.', '2738.', '1683.', '2307.', '1947.', '2313.', '2235.', '1779.', '2005.', '1919.', '1934.', -9999, '2426.', '2361.9306640625', ' 6.4765625', ' 2.996795177459717', ' 40060.921875', ' 6793.421875', -9999, -9999, ' 728.666748046875', ' 2058.08349609375', ' 272.0', ' 2215.166748046875', ' 1', ' 2629.666748046875', ' 65', ' 1901.0', ' 289', ' 2006.3333740234375', ' 273']","['2361.9306640625', ' 6.4765625', ' 2.996795177459717', ' 40060.921875', ' 6793.421875', ' nan', ' nan', ' 728.666748046875', ' 2058.08349609375', ' 272.0', ' 2215.166748046875', ' 1', ' 2629.666748046875', ' 65', ' 1901.0', ' 289', ' 2006.3333740234375', ' 273']"
POINT (-51.213455 -30.150323),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,536,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.213455,-30.150323,,"['1459.', '1436.', '1434.', '1309.', '1426.', '1792.', '1574.', '1502.', '1713.', '1136.', '2096.', '1853.', '1573.', '2001.', '1453.', '1879.', '1599.', '1614.', '1955.', '1836.', '1866.', '2544.', '1962.', '2054.29150390625', ' 2.3020832538604736', -9999, ' 0.0', ' 0.0', ' 37218.4140625', ' 6645.751953125', ' 782.3333740234375', ' 1780.833251953125', ' 288.0', ' 1509.0', ' 65', ' 2172.0', ' 353', ' 1389.6666259765625', ' 49', -9999, ' 0']","['2054.29150390625', ' 2.3020832538604736', ' nan', ' 0.0', ' 0.0', ' 37218.4140625', ' 6645.751953125', ' 782.3333740234375', ' 1780.833251953125', ' 288.0', ' 1509.0', ' 65', ' 2172.0', ' 353', ' 1389.6666259765625', ' 49', ' nan', ' 0']"
POINT (-51.221695 -30.159228),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,537,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.221695,-30.159228,,"['3342.', '3287.', '3481.', '3667.', '3534.', '4228.', '3878.', '3799.', '4269.', '4226.', '4364.', '4047.', '3012.', '3895.', '4034.', '3104.', '2932.', '2202.', '3122.', '2547.', '2465.', -9999, '3897.', '3881.65283203125', ' 6.846065998077393', ' 11.986980438232422', ' 63934.25', ' 18020.08203125', -9999, -9999, ' 1662.666748046875', ' 2962.08349609375', ' 272.0', ' 3300.5', ' 1', ' 4286.33349609375', ' 145', ' 2623.666748046875', ' 289', ' 2752.0', ' 273']","['3881.65283203125', ' 6.846065998077393', ' 11.986980438232422', ' 63934.25', ' 18020.08203125', ' nan', ' nan', ' 1662.666748046875', ' 2962.08349609375', ' 272.0', ' 3300.5', ' 1', ' 4286.33349609375', ' 145', ' 2623.666748046875', ' 289', ' 2752.0', ' 273']"
