geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-51.327782 -30.116919),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,505,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.327782,-30.116919,,"[4817, 4345, 4899, 4529, 4758, 4262, 4448, 4804, 5166, 5724, 5313, 5574, 4942, 5258, 5194, 4819, 4901, 3704, 5845, 5234, 5465, -9999, 6000]","[5623.59375, 999.9375, nan, 0.0, 0.0, 94593.5, 314571.5, 15999.0, -1999.5, 16.0, -9999.0, 337, 6000.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.341515 -30.123006),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,506,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.341515,-30.123006,,"[1912, 1843, 1567, 1697, 1626, 2590, 2056, 2177, 2510, 2847, 3142, 3151, 2515, 2417, 2106, 2391, 2212, 2989, 2214, 1881, 2056, -9999, 1839]","[3001.25, 13.616071701049805, 82.1875, 30881.0, 210863.0, 37863.5, 257841.5, 13150.0, -4216.0, 272.0, 1626.0, 65, 3151.0, 177, -9999.0, 337, -9999.0, 337]"
POINT (-51.370869 -30.132805),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,507,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.370869,-30.132805,,"[1635, 3280, 3451, 3153, 3616, 3410, 3325, 3634, 3031, 3349, 3748, 3567, 3700, 3848, 3461, 3246, 3518, 3366, 3686, 3663, 3915, -9999, 3384]","[3586.2236328125, 7.125, 869.625, 60785.5, 275764.0, 62477.5, 282455.5, 13914.0, -4182.0, 336.0, 1635.0, 1, 3915.0, 321, -9999.0, 337, -9999.0, 337]"
POINT (-51.360054 -30.133993),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,508,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.360054,-30.133993,,"[6678, 6678, 7230, 7707, 7474, 7563, 8041, 7549, 7943, 7492, 7242, 6620, 6758, 6620, 6401, 6363, 6851, 7082, 6021, 6801, 6935, 6290, 6408]","[7249.9404296875, 17.037500381469727, 12.8125, 101318.0, 17024.0, 154204.0, 21742.0, 2020.0, 6349.5, 208.0, 6678.0, 17, 8041.0, 97, 6021.0, 289, 6401.0, 225]"
POINT (-51.355076 -30.130133),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,509,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.355076,-30.130133,,"[2484, 3235, 2751, 3231, 3040, 4078, 4291, 4175, 3587, 3899, 4458, 4328, 3225, 3843, 3035, 3262, 2739, 2817, 2547, 2579, 2209, 2438, 2434]","[4145.5, 12.337499618530273, 13.04861068725586, 66362.0, 23286.5, 72226.0, 23628.0, 2249.0, 2346.5, 304.0, 2484.0, 1, 4458.0, 161, 2209.0, 321, 2579.0, 305]"
POINT (-51.355419 -30.123452),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,510,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.355419,-30.123452,,"[3100, 2860, 3234, 3355, 3231, 2810, 2602, 2576, 3042, 2981, 2770, 3098, 3087, 3038, 3021, 2919, 3172, 2564, 3588, 3654, 3737, 3512, 3530]","[3425.615234375, 6.043749809265137, 14.0625, 38160.0, 7392.0, 68166.0, 11758.0, 1173.0, 3038.0, 176.0, 2770.0, 161, 3737.0, 321, 2564.0, 273, 3512.0, 337]"
POINT (-51.360912 -30.118552),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,511,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.360912,-30.118552,,"[2100, 2000, 2386, 2455, 2258, 2492, 2359, 2278, 2110, 2440, 2298, 2416, 2337, 2394, 2428, 2253, 2421, 2869, 2768, 2050, 2231, 2067, 1621]","[2629.875, 3.39453125, 25.59375, 45012.0, 14213.0, 51170.5, 15508.5, 1248.0, 1810.5, 288.0, 2000.0, 17, 2869.0, 273, 1621.0, 353, 2050.0, 305]"
POINT (-51.364517 -30.114988),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,512,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.364517,-30.114988,,"[3962, 4342, 4574, 4747, 4788, 4890, 4996, 5297, 4953, 5124, 5530, 4814, 4696, 4522, 4696, 4730, 3948, 4697, 3707, 3968, 3811, 4325, 4363]","[4900.46044921875, 9.800000190734863, 16.47916603088379, 78628.0, 17462.5, 101317.5, 19763.5, 1823.0, 3834.5, 256.0, 3962.0, 1, 5530.0, 161, 3707.0, 289, 3948.0, 257]"
POINT (-51.327095 -30.090633),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,513,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.327095,-30.090633,,"[2929, 2993, 3218, 3359, 3692, 3716, 4050, 3994, 4314, 4121, 4063, 4241, 4260, 3533, 3562, 3815, 3766, 3238, 3104, 2895, 3055, -9999, 2936]","[3958.54443359375, 10.8203125, 68.8125, 64454.5, 279433.0, 65922.5, 285900.5, 14313.0, -3535.0, 336.0, 2929.0, 1, 4314.0, 129, -9999.0, 337, -9999.0, 337]"
POINT (-51.335678 -30.091078),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,514,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.335678,-30.091078,,"[2079, 2138, 2228, 2397, 2660, 2778, 2708, 2647, 3154, 2629, 2718, 3564, 3304, 2278, 2179, 1801, 2175, 1657, 2386, 2292, 2380, -9999, 2115]","[3396.5, 8.4375, 84.76875305175781, 41113.5, 256092.0, 42171.0, 262149.0, 13563.0, -3960.0, 336.0, 2079.0, 1, 3564.0, 177, -9999.0, 337, -9999.0, 337]"
POINT (-51.238346 -30.098504),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,515,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.238346,-30.098504,,"[1860, 1884, 2231, 2342, 1987, 2958, 2516, 1972, 2227, 2181, 2626, 2361, 2130, 1946, 1723, 1884, 1749, 2589, 1741, 2048, 1942, 2029, 2050]","[2815.125, 60.6875, 30.8125, 9433.0, 2541.0, 47021.0, 9115.0, 1235.0, 1791.5, 48.0, 1987.0, 65, 2958.0, 81, 1723.0, 225, 1972.0, 113]"
POINT (-51.222897 -30.105187),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,516,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.222897,-30.105187,,"[2011, 1943, 1845, 2051, 1812, 1766, 1915, 1310, 1948, 1990, 1432, 1672, 1920, 1976, 1732, 1859, 1641, 2224, 2133, 2155, 2268, 2081, 2120]","[2086.66650390625, 9.796875, 11.6875, 12502.0, 4642.0, 41738.5, 12918.5, 958.0, 1695.5, 80.0, 1641.0, 257, 2268.0, 321, 1310.0, 113, 2081.0, 337]"
POINT (-51.200752 -30.130875),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,517,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.200752,-30.130875,,"[4486, 4617, 4809, 4636, 4895, 4434, 4733, 4763, 4863, 5017, 4760, 5063, 5034, 4096, 4336, 4431, 4264, 4020, 4182, 4350, 4410, 4483, 4712]","[4621.8486328125, 3.278409004211426, 9.987500190734863, 76994.0, 10664.0, 100795.0, 12355.0, 1043.0, 4227.0, 256.0, 4486.0, 1, 5063.0, 177, 4020.0, 273, 4264.0, 257]"
POINT (-51.217747 -30.142307),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,518,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.217747,-30.142307,,"[649, 558, 635, 726, 891, 1175, 1519, 1239, 1200, 1296, 1359, 1269, 778, 1439, 1228, 1349, 1356, 1738, 1260, 916, 848, -9999, 1007]","[1651.666748046875, 4.5958333015441895, 18.54166603088379, 22221.0, 212202.0, 13608.0, 233586.0, 11737.0, -4720.5, 288.0, 635.0, 33, 1738.0, 273, -9999.0, 337, 848.0, 321]"
POINT (-51.219292 -30.133102),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,519,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.219292,-30.133102,,"[1108, 1064, 1104, 1287, 1348, 1506, 1264, 1465, 1201, 1222, 1498, 1970, 1595, 1543, 1285, 1506, 1369, 1718, 1571, 1662, 1781, 1582, 1828]","[1851.857177734375, 23.375, 14.270833015441895, 9113.0, 2729.0, 32009.0, 8601.0, 906.0, 1174.5, 80.0, 1222.0, 145, 1970.0, 177, 1064.0, 17, 1285.0, 225]"
POINT (-51.237831 -30.107118),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,520,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.237831,-30.107118,,"[4028, 3998, 4306, 4042, 4107, 4429, 4304, 3995, 4215, 4309, 3963, 4431, 3373, 3242, 3417, 3595, 3430, 4142, 4579, 4307, 4212, -9999, 4467]","[4297.33935546875, 16.712499618530273, 11.46875, 30924.0, 110916.0, 74644.5, 294622.5, 14578.0, -3378.5, 112.0, 3242.0, 209, 4579.0, 289, -9999.0, 337, 4212.0, 321]"
POINT (-51.242981 -30.102811),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,521,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.242981,-30.102811,,"[3666, 3918, 4123, 4645, 4336, 4472, 4525, 4710, 5060, 4728, 4763, 4796, 4762, 4948, 4610, 4514, 4547, 4363, 3742, 5194, 4532, 2866, 4032]","[4774.40625, 5.026315689086914, 72.75, 95987.0, 34368.0, 98003.0, 34951.0, 2328.0, 3266.0, 336.0, 3666.0, 1, 5194.0, 305, 2866.0, 337, 2866.0, 337]"
POINT (-51.231136 -30.105336),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,522,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.231136,-30.105336,,"[2100, 1977, 1968, 2233, 2046, 2174, 2001, 1975, 2443, 2298, 2194, 2587, 2483, 2341, 2290, 2458, 2665, 2497, 3144, 2835, 2958, -9999, 3050]","[2897.70849609375, 4.59375, 19.3125, 42632.0, 222614.0, 40143.0, 260121.0, 13143.0, -4015.5, 272.0, 1968.0, 33, 3144.0, 289, -9999.0, 337, 2835.0, 305]"
POINT (-51.248817 -30.105336),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,523,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.248817,-30.105336,,"[3016, 2826, 3203, 2852, 3269, 3321, 3636, 3507, 3883, 3418, 2966, 2523, 3028, 2947, 2327, 2914, 2856, 2481, 2401, 2604, 3078, 2657, 2970]","[3560.16650390625, 9.4375, 5.894230842590332, 62697.0, 13830.0, 65690.0, 14496.0, 1556.0, 2576.5, 320.0, 2826.0, 17, 3883.0, 129, 2327.0, 225, 2657.0, 337]"
POINT (-51.247787 -30.094494),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,524,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.247787,-30.094494,,"[2631, 2893, 2697, 3172, 3612, 4190, 3853, 3754, 3941, 3810, 3822, 3998, 3480, 3849, 3752, 3642, 3541, -9999, 4059, 3135, 3482, 3737, 3536]","[3839.4375, 19.487499237060547, 4.7098212242126465, 56516.5, 251497.0, 65503.5, 285481.5, 14189.0, -3684.0, 304.0, 2631.0, 1, 4190.0, 81, -9999.0, 273, 3135.0, 305]"
POINT (-51.252766 -30.099692),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,525,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.252766,-30.099692,,"[6816, 6904, 6613, 7266, 7078, 7677, 7425, 6965, 7246, 6987, 6869, 6444, 5958, 6208, 6099, 6521, 6538, 5565, 5407, 6021, 6514, 6804, 6236]","[6930.8076171875, 22.16666603088379, 15.348214149475098, 76528.0, 17051.0, 145635.0, 26681.0, 2270.0, 6010.0, 160.0, 6613.0, 33, 7677.0, 81, 5407.0, 289, 5958.0, 193]"
POINT (-51.255684 -30.105633),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,526,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.255684,-30.105633,,"[3120, 3520, 3053, 3431, 3209, 4015, 4067, 4137, 4217, 4110, 4546, 4506, 3628, 4575, 3820, 3884, 3806, -9999, 3095, 3238, 3523, 3485, 3152]","[4146.4375, 6.995192527770996, 227.71875, 54085.0, 229067.5, 69002.0, 288980.0, 14574.0, -3473.0, 272.0, 3120.0, 1, 4575.0, 209, -9999.0, 273, -9999.0, 273]"
POINT (-51.252079 -30.112612),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,527,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.252079,-30.112612,,"[4759, 4624, 5312, 4937, 5153, 5402, 4919, 4847, 5084, 4786, 3996, 3775, 4218, 4156, 4476, 3997, 4514, 3583, 4713, 4858, 5137, 5130, 4908]","[4964.5, 12.15625, 17.575000762939453, 49060.0, 13230.0, 102450.5, 23624.5, 1819.0, 4103.5, 144.0, 4624.0, 17, 5402.0, 81, 3583.0, 273, 3996.0, 161]"
POINT (-51.244011 -30.112018),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,528,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.244011,-30.112018,,"[4108, 3950, 4108, 4512, 4431, 5006, 4904, 4932, 5472, 5619, 5496, 6351, 4845, 5773, 4809, 4518, 4914, 5394, 4334, 4611, 5108, 5059, 4324]","[5695.5, 17.14285659790039, 18.008928298950195, 76798.0, 17548.0, 108362.0, 21462.0, 2401.0, 4137.0, 224.0, 4431.0, 65, 6351.0, 177, 3950.0, 17, 4334.0, 289]"
POINT (-51.23148 -30.111573),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,529,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.23148,-30.111573,,"[2855, 2906, 3138, 3297, 3209, 3484, 3184, 3113, 3571, 3419, 3253, 4035, 3058, 3522, 3141, 3385, 3132, 3283, 3145, 3055, 3137, -9999, 2960]","[3533.04150390625, 6.704545497894287, 87.7125015258789, 56895.5, 271874.0, 58375.5, 278353.5, 14034.0, -3572.0, 336.0, 2855.0, 1, 4035.0, 177, -9999.0, 337, -9999.0, 337]"
POINT (-51.225471 -30.114394),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,530,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.225471,-30.114394,,"[3030, 3379, 3369, 3515, 4138, 4088, 4305, 4541, 4429, 3988, 4045, 5138, 3669, 4016, 3495, 4257, 3748, 4280, 2820, 3241, 3584, -9999, 3470]","[4534.2666015625, 11.977272987365723, 94.60624694824219, 69561.0, 284539.5, 71296.0, 291274.0, 15137.0, -3484.5, 336.0, 3030.0, 1, 5138.0, 177, -9999.0, 337, -9999.0, 337]"
POINT (-51.213112 -30.121373),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,531,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.213112,-30.121373,,"[3638, 3353, 3644, 3331, 3304, 3873, 3635, 3618, 3837, 3662, 4187, 4000, 3483, 4006, 3291, 4035, 3844, 4419, 3602, 3908, 3968, 3585, 3389]","[3886.58447265625, 11.699999809265137, 13.03125, 38141.0, 5231.0, 82098.5, 9696.5, 1128.0, 3340.0, 144.0, 3483.0, 193, 4419.0, 273, 3291.0, 225, 3585.0, 337]"
POINT (-51.21809 -30.128797),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,532,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.21809,-30.128797,,"[8664, 8722, 8981, 9027, 8896, 8867, 9023, 8926, 8989, 8960, 8681, 8848, 8707, 8571, 8598, 8594, 8647, -9999, 8513, 8610, 8786, 8527, 8326]","[8795.197265625, 7.5625, 84.9375, 135370.0, 310352.5, 173969.0, 393947.0, 19026.0, -667.5, 272.0, 8664.0, 1, 9027.0, 49, -9999.0, 273, -9999.0, 273]"
POINT (-51.236629 -30.127164),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,533,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.236629,-30.127164,,"[4161, 4021, 4343, 4251, 4672, 4237, 4787, 4413, 4852, 4810, 4657, 4529, 4551, 4224, 4331, 3657, 4220, 4052, 4072, 4156, 4586, 4270, 4629]","[4419.71826171875, 7.419642925262451, 5.55555534362793, 74607.0, 12438.0, 96086.0, 15632.0, 1195.0, 3839.0, 256.0, 4021.0, 17, 4852.0, 129, 3657.0, 241, 4052.0, 273]"
POINT (-51.228733 -30.132657),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,534,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.228733,-30.132657,,"[1743, 2138, 1632, 1568, 1493, 1936, 1420, 1196, 770, 865, 865, 1403, 969, 1061, 755, 1131, 1148, 1197, 1777, 1551, 1968, 2465, 2173]","[2310.25, 13.895833015441895, 18.25, 12323.5, 6661.0, 31266.0, 14656.0, 1710.0, 1464.0, 112.0, 1131.0, 241, 2465.0, 337, 755.0, 225, 2173.0, 353]"
POINT (-51.221008 -30.138298),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,535,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.221008,-30.138298,,"[2138, 2492, 2383, 2546, 2260, 3083, 2323, 2242, 2217, 2147, 2301, 2738, 1683, 2307, 1947, 2313, 2235, 1779, 2005, 1919, 1934, -9999, 2426]","[2808.75, 11.8125, 12.5, 29484.0, 154471.5, 37137.0, 257115.0, 13082.0, -3930.5, 192.0, 2138.0, 1, 3083.0, 81, -9999.0, 337, 1683.0, 193]"
POINT (-51.213455 -30.150323),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,536,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.213455,-30.150323,,"[1459, 1436, 1434, 1309, 1426, 1792, 1574, 1502, 1713, 1136, 2096, 1853, 1573, 2001, 1453, 1879, 1599, 1614, 1955, 1836, 1866, 2544, 1962]","[2432.0, 4.110294342041016, 36.375, 32393.0, 11377.0, 37301.5, 12309.5, 1408.0, 1549.0, 288.0, 1426.0, 65, 2544.0, 337, 1136.0, 145, 1962.0, 353]"
POINT (-51.221695 -30.159228),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,537,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.221695,-30.159228,,"[3342, 3287, 3481, 3667, 3534, 4228, 3878, 3799, 4269, 4226, 4364, 4047, 3012, 3895, 4034, 3104, 2932, 2202, 3122, 2547, 2465, -9999, 3897]","[4021.512451171875, 7.479166507720947, 11.868749618530273, 70093.0, 270073.0, 63713.5, 283691.5, 14363.0, -3356.0, 304.0, 3287.0, 17, 4364.0, 161, -9999.0, 337, 2465.0, 321]"
POINT (-51.337051 -30.118997),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,538,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.337051,-30.118997,,"[3889, 3789, 3640, 3730, 2929, 3583, 3480, 3682, 3797, 4345, 4079, 3853, 3592, 4205, 3643, 3460, 3466, 3141, 4071, 3601, 3703, -9999, 3930]","[3836.3779296875, 18.02083396911621, 9.21875, 38136.0, 138126.0, 67699.5, 287677.5, 14344.0, -3535.0, 144.0, 3480.0, 97, 4345.0, 145, -9999.0, 337, 3460.0, 241]"
POINT (-51.353188 -30.127164),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,539,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.353188,-30.127164,,"[2939, 2377, 2925, 3015, 2610, 2765, 2759, 2534, 3024, 2836, 3151, 2806, 3220, 2764, 2810, 2529, 2855, 2831, 3053, 3018, 3229, 2984, 3223]","[3034.0556640625, 3.341346263885498, 15.3125, 43644.0, 7989.0, 63176.0, 10882.0, 852.0, 2680.5, 224.0, 2534.0, 113, 3229.0, 321, 2377.0, 17, 2984.0, 337]"
POINT (-51.204529 -30.04339),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,540,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.204529,-30.04339,,"[2023, 2116, 2268, 2428, 2661, 3448, 2907, 2833, 2827, 3686, 2618, 3041, 2418, 2561, 1901, 1043, 1774, 2216, 3318, 1977, 1722, -9999, 2326]","[3457.66650390625, 11.54861068725586, 27.53125, 39767.5, 194752.0, 41938.5, 261916.5, 13685.0, -3988.0, 240.0, 2023.0, 1, 3686.0, 145, -9999.0, 337, 1043.0, 241]"
POINT (-51.193199 -30.035365),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,541,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.193199,-30.035365,,"[2150, 2451, 1998, 2084, 1698, 2802, 2129, 2177, 2147, 2849, 3219, 1734, 3038, 2559, 2065, 2734, 1927, 3356, 2953, 2551, 2354, -9999, 3444]","[3269.21435546875, 840.1875, nan, 0.0, 0.0, 41623.0, 261601.0, 13443.0, -3277.5, 16.0, -9999.0, 337, 3444.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.190624 -30.02303),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,542,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.190624,-30.02303,,"[943, 597, 622, 119, 593, -419, -13, -105, -162, -159, 82, -227, -18, -402, 40, -645, -89, -702, 689, 568, 737, -9999, 1325]","[1325.0, 707.75, nan, 0.0, 0.0, -7759.0, 212219.0, 11324.0, -4337.0, 16.0, -9999.0, 337, 1325.0, 353, -9999.0, 337, nan, 0]"
POINT (-51.208649 -30.022584),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,543,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.208649,-30.022584,,"[454, 739, 745, 825, 889, 1431, 1400, 1483, 1721, 1217, 1667, 2161, 1889, 1767, 1446, 1629, 1199, 1877, 596, 1044, 870, 961, 757]","[2042.25, 10.4375, 7.9772725105285645, 26450.5, 17597.5, 28161.5, 18173.5, 1707.0, 525.0, 304.0, 825.0, 49, 2161.0, 177, 454.0, 1, 757.0, 353]"
POINT (-51.220837 -30.027637),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,544,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.220837,-30.027637,,"[2505, 2618, 3205, 2636, 3351, 2561, 4131, 4482, 4112, 4847, 3259, 2684, 3179, 4705, 4137, 4285, 4071, 3099, 3584, 2895, 2292, -9999, 1724]","[4401.0, 16.26388931274414, 77.32291412353516, 61386.5, 276365.0, 62248.5, 282226.5, 14846.0, -3747.0, 336.0, 2505.0, 1, 4847.0, 145, -9999.0, 337, -9999.0, 337]"
POINT (-51.2047 -30.034176),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,545,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.2047,-30.034176,,"[4323, 4385, 4600, 4734, 4729, 4983, 5337, 5267, 5918, 5893, 5968, 5415, 5329, 5534, 4836, 4460, 4298, 3721, 2930, 3156, 3103, -9999, 3691]","[5488.7001953125, 10.28125, 23.734375, 90498.5, 275480.0, 88604.0, 308582.0, 15967.0, -2838.0, 288.0, 4323.0, 1, 5968.0, 161, -9999.0, 337, 2930.0, 289]"
POINT (-51.226158 -30.03165),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,546,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.226158,-30.03165,,"[1683, 1239, 1432, 1348, 1084, 532, 685, 1221, 2268, 2891, 1963, 1856, 1787, 1876, 1725, 633, 814, 870, 1237, 1679, 1771, 745, 1468]","[2891.0, 52.1875, 11.177083015441895, 23336.0, 15356.0, 31231.5, 19527.5, 2359.0, 582.5, 224.0, 1221.0, 113, 2891.0, 145, 532.0, 81, 745.0, 337]"
POINT (-51.193542 -30.045173),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,547,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.193542,-30.045173,,"[7391, 7535, 7222, 7422, 6933, 7182, 7219, 7102, 7380, 7872, 7437, 7337, 7583, 7743, 6773, 7202, 6555, 6746, -9999, 7197, 7734, -9999, 7134]","[7300.94140625, 24.0625, 93.078125, 74663.0, 224648.0, 125438.5, 345416.5, 17871.0, -1533.0, 224.0, 7102.0, 113, 7872.0, 145, -9999.0, 289, -9999.0, 337]"
POINT (-51.23148 -30.03804),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,548,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.23148,-30.03804,,"[4246, 3685, 4552, 3972, 5114, 4205, 4274, 5025, 5740, 6963, 5763, 5625, 6003, 5259, 4119, 3076, 3624, 3250, -9999, 3923, 4042, 4226, 3817]","[6220.0, 25.609375, 40.48958206176758, 73375.0, 223360.0, 86472.5, 306450.5, 16962.0, -3157.0, 224.0, 3685.0, 17, 6963.0, 145, -9999.0, 289, 3076.0, 241]"
POINT (-51.16848 -30.061814),367,superficiesartificiais,Superfícies artificiais,2024-05-17T00:00:00Z,16-05-2024,31-12-2023,549,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-51.16848,-30.061814,,"[1420, 1222, 1290, 1235, 1170, 1486, 1144, 935, 543, 886, 1111, 963, 1014, 537, 979, 1059, 1135, 1420, 333, 995, 1261, 901, 1271]","[1345.050048828125, 19.75, 19.64583396911621, 5278.0, 3613.0, 22964.5, 15638.5, 1153.0, 751.5, 64.0, 1170.0, 65, 1486.0, 81, 333.0, 289, 543.0, 129]"
